category	authors	title	venue	year	pmid	doi	pmcid	url	fulltext_xml	topics	status
cytokine_release_syndrome	Ploessl C, Pan A, Maples KT, Lowe DK.	Dinutuximab: An Anti-GD2 Monoclonal Antibody for High-Risk Neuroblastoma	The Annals of pharmacotherapy	2016	26917818	10.1177/1060028016632013		https://doi.org/10.1177/1060028016632013		cardiopulmonary;clinical;cytokine_release_syndrome;drug_interaction_pk;gd2_agent;neuroblastoma;organ_function;pediatric;review	metadata_only
cytokine_release_syndrome	Davila ML, Riviere I, Wang X, Bartido S, Park J, Curran K, Chung SS, Stefanski J, Borquez-Ojeda O, Olszewska M, Qu J, Wasielewska T, He Q, Fink M, Shinglot H, Youssif M, Satter M, Wang Y, Hosey J, Quintanilla H, Halton E, Bernal Y, Bouhassira DC, Arcila ME, Gonen M, Roboz GJ, Maslak P, Douer D, Frattini MG, Giralt S, Sadelain M, Brentjens R.	Efficacy and toxicity management of 19-28z CAR T cell therapy in B cell acute lymphoblastic leukemia	Science translational medicine	2014	24553386	10.1126/scitranslmed.3008226	PMC4684949	https://pmc.ncbi.nlm.nih.gov/articles/PMC4684949/		clinical;cytokine_release_syndrome;grading_management;hematologic_malignancy;steroids_immunomodulation	metadata_only
cytokine_release_syndrome	Albertini MR, Hank JA, Gadbaw B, Kostlevy J, Haldeman J, Schalch H, Gan J, Kim K, Eickhoff J, Gillies SD, Sondel PM.	Phase II trial of hu14.18-IL2 for patients with metastatic melanoma	Cancer immunology, immunotherapy : CII	2012	22678096	10.1007/s00262-012-1286-5	PMC3502633	https://pmc.ncbi.nlm.nih.gov/articles/PMC3502633/		cardiopulmonary;clinical;cytokine_release_syndrome;gd2_agent;hematologic_malignancy;organ_function;other_solid;renal_electrolyte;systemic_iv	metadata_only
cytokine_release_syndrome	Gilman AL, Ozkaynak MF, Matthay KK, Krailo M, Yu AL, Gan J, Sternberg A, Hank JA, Seeger R, Reaman GH, Sondel PM.	Phase I study of ch14.18 with granulocyte-macrophage colony-stimulating factor and interleukin-2 in children with neuroblastoma after autologous bone marrow transplantation or stem-cell rescue: a report from the Children's Oncology Group	Journal of clinical oncology : official journal of the American Society of Clinical Oncology	2009	19047298	10.1200/jco.2006.10.3564	PMC2645092	https://pmc.ncbi.nlm.nih.gov/articles/PMC2645092/		cardiopulmonary;clinical;cytokine_release_syndrome;gd2_agent;grading_management;hepatic;neuroblastoma;organ_function;pediatric	metadata_only
hlh_mas	Al-Mashdali AF, Mohamed F, Osman M, Abdelraof MO, Al Rasheed M, Salama H, Mohamed SF, Yassin MA.	Real-world use of emapalumab in hemophagocytic lymphohistiocytosis: a scoping review of published evidence	Frontiers in pharmacology	2026	42038293	10.3389/fphar.2026.1749084	PMC13106456	https://pmc.ncbi.nlm.nih.gov/articles/PMC13106456/	fulltext/almashdali_2026_pmid42038293.xml	clinical;hematologic_malignancy;hlh_mas;infection_immune;organ_function;pediatric;review;steroids_immunomodulation	fulltext_xml
hlh_mas	Donzelli L, Zullino V, Torelli GF, De Propris MS, Piazzolla M, Ruberto F, Martelli M, Di Rocco A.	Managing Treatment-Emergent Immune Effector Cell-Associated Hemophagocytic Lymphohistiocytosis-Like Syndrome Following CAR-T Cell Therapy: A Case-Based Review of the use of Emapalumab	Hematological oncology	2026	41311365	10.1002/hon.70157	PMC12661470	https://pmc.ncbi.nlm.nih.gov/articles/PMC12661470/	fulltext/donzelli_2026_pmid41311365.xml	clinical;cytokine_release_syndrome;hematologic_coagulopathy;hematologic_malignancy;hlh_mas;neurotoxicity;organ_function;review;steroids_immunomodulation	fulltext_xml
hlh_mas	Fresa A, Cuccaro A, Bonanni M, Galati D, Ferrara G, Volzone F, Crisci S, Rivieccio M, Oro M, Morgillo E, Mele S, De Filippi R, Pinto A.	Immune effector cell-associated hemophagocytic lymphohistiocytosis-like syndrome during treatment with the bivalent CD20xCD3 bispecific antibody glofitamab	Haematologica	2026	41988762	10.3324/haematol.2025.300326		https://doi.org/10.3324/haematol.2025.300326		clinical;hlh_mas;organ_function	metadata_only
hlh_mas	Galletta TJ, Rubinstein JD, Dandoy CE, Khoury R, Faulhaber A, Phillips CL, Krupski C.	Emapalumab for Immune Effector Cell-Associated Hemophagocytic Lymphohistiocytosis-Like Syndrome Following CD19-Directed CAR-T in Two Patients With B-ALL: Clinical and Biomarker Correlates	Pediatric blood & cancer	2026	42136039	10.1002/1545-5017.70406		https://doi.org/10.1002/1545-5017.70406		clinical;cytokine_release_syndrome;hematologic_coagulopathy;hematologic_malignancy;hepatic;hlh_mas;neurotoxicity;organ_function;pediatric;steroids_immunomodulation	metadata_only
hlh_mas	Gower N, Houot R, Pizot C, Baruchel A, Dourthe ME, Beauvais D, Gastinne T, Brisou G, Dulery R, Guidez S, Tudesq JJ, Chauchet A, Herbreteau L, Campidelli A, Bay JO, Sesques P, Chiche E, Gros FX, Durand A, Lubnau M, Sterin A, Di Blasi R, Marquet A, Gat E, Rabian F, Leguay T, Roth-Guépin G, Boissel N, Morschhauser F, Paillassa J.	Hemophagocytic lymphohistiocytosis-like syndrome after CD19-directed CAR T-cells for B-cell lymphoma and B-cell acute lymphoblastic leukemia: A LYSA, SFCE, and GRAALL study from the DESCAR-T registry	HemaSphere	2026	42472032	10.1002/hem3.70425		https://doi.org/10.1002/hem3.70425		clinical;cytokine_release_syndrome;grading_management;hematologic_coagulopathy;hematologic_malignancy;hlh_mas;neurotoxicity;organ_function;steroids_immunomodulation	metadata_only
hlh_mas	Green AC, Tzankov A, Weinberg O, Traverse-Glehen A, Saft L, Leguit RJ.	Reactive and therapy induced bone marrow changes linked to systemic infectious and non-infectious disorders including MAS/HLH report from the European association for haematopathology, Dubrovnik 2024	Virchows Archiv : an international journal of pathology	2026	42332261	10.1007/s00428-026-04604-0		https://doi.org/10.1007/s00428-026-04604-0		clinical;hematologic_malignancy;hlh_mas;infection_immune;organ_function	metadata_only
hlh_mas	Gummadi YK, Sutherland A, Rowe S, Chen LYC.	Lamotrigine and other therapy-associated HLH syndromes: a review	Expert review of clinical immunology	2026	42579330	10.1080/1744666x.2026.2718332		https://doi.org/10.1080/1744666x.2026.2718332		clinical;hlh_mas;neurotoxicity;organ_function;review	metadata_only
hlh_mas	Hines MR, Knight TE, McNerney KO, Leick MB, Jain T, Ahmed S, Frigault MJ, Hill JA, Jain MD, Johnson WT, Lin Y, Mahadeo KM, Maron GM, Marsh RA, Neelapu SS, Nikiforow S, Ombrello AK, Shah NN, Talleur AC, Turicek D, Vatsayan A, Wong SW, Maus MV, Komanduri KV, Berliner N, Henter JI, Perales MA, Frey NV, Teachey DT, Frank MJ, Shah NN.	Erratum to 'Immune Effector Cell-Associated Hemophagocytic Lymphohistiocytosis-Like Syndrome'[Transplant Cell Ther. 2023 Jul;29(7):438.e1-438.e16. Epub 2023 Mar 9]	Transplantation and cellular therapy	2026	41067707	10.1016/j.jtct.2025.09.016	PMC12677140	https://pmc.ncbi.nlm.nih.gov/articles/PMC12677140/		clinical;hlh_mas;organ_function	metadata_only
hlh_mas	Irfan S, Ayoobkhan FS, Vojjala N, Qureshi R, Rahman R, Kamboj I, Abdallah AO, McGuirk J, Mahmoudjafari Z, Lutfi F, Ahmed N.	Immune Effector Cell-Associated HLH-Like Syndrome (IEC-HS) in CAR-T and TCE-Treated Myeloma and B-Cell Malignancies: Insights from a Pharmacovigilance Study	Transplantation and cellular therapy	2026	41391508	10.1016/j.jtct.2025.12.947		https://doi.org/10.1016/j.jtct.2025.12.947		clinical;hematologic_coagulopathy;hematologic_malignancy;hepatic;hlh_mas;organ_function	metadata_only
hlh_mas	Johnson WT, McNerney KO, Frank MJ, Shah NN.	How I treat HLH-like toxicities after immune effector cell therapy	Blood	2026	41779733	10.1182/blood.2025032352		https://doi.org/10.1182/blood.2025032352		clinical;cytokine_release_syndrome;hlh_mas;organ_function;review	metadata_only
hlh_mas	Masuda K, Sota M, Kitamura A, Yoshida T, Tanigawa T, Takikawa K, Tozuka K, Sakamoto M, Shindo T, Fujii T, Yamaguchi K, Nakamura Y, Inaba R, Ishizuchi K, Matsushita H, Yamazaki R, Koda Y, Sakurai M, Kataoka K.	Late-onset Human Herpesvirus 6 Encephalitis with Secondary Hemophagocytic Lymphohistiocytosis after CAR T-cell Therapy	Internal medicine (Tokyo, Japan)	2026	42618274	10.2169/internalmedicine.7887-26		https://doi.org/10.2169/internalmedicine.7887-26		clinical;hematologic_coagulopathy;hematologic_malignancy;hlh_mas;infection_immune;organ_function	metadata_only
hlh_mas	McNerney KO, Kwon S, Naik S, Fabrizio VA, Llaurador Caraballo G, Sanchez-Pinto LN, Talleur AC, Zeng XL, Baggott C, Vatsayan A, Verneris MR, Prabhu S, Rossoff J, Pacenta HL, Phillips CL, Talano JM, Moskop A, Myers GD, Karras NA, Bonifant CL, Qayed M, Satwani P, Winestone LE, Krupski C, Keating AK, Baumeister SHC, Egeler E, Stieglitz E, Curran KJ, Mackall CL, John S, Laetsch TW, Gardner RA, Schultz LM.	HLH-like syndromes associate with increased risk of death and CD19-negative relapse post-CAR T in pediatric B-ALL	Blood advances	2026	42469167	10.1182/bloodadvances.2026020511		https://doi.org/10.1182/bloodadvances.2026020511		clinical;hematologic_malignancy;hlh_mas;organ_function;pediatric	metadata_only
hlh_mas	Mouhieddine TH, Santos JVD, Sehgal H, Salib C, Hussein S, Duffield A, Richard S, Aleman A, Lagana A, Parekh S, Jagannath S.	Emapalumab and eltrombopag rescue for prolonged immune effector cell-associated hemophagocytic syndrome after CAR T-cell therapy in multiple myeloma	Haematologica	2026	42389839	10.3324/haematol.2026.300894		https://doi.org/10.3324/haematol.2026.300894		clinical;hematologic_malignancy;hlh_mas;organ_function;steroids_immunomodulation	metadata_only
hlh_mas	Rincón-López S, García-Muñoz R, Atencio-Matos J, Pereda-Sainz O, Larreina-Pérez J, Campeny-Najara A, Pérez PH, Hernández-Pérez M, Feliu J, Esteban-Figuerola A.	Immune Effector Cell-associated Hemophagocytic Syndrome (IEC-HS) as a late immune-mediated toxicity after CAR-T therapy in Diffuse Large B-Cell Lymphoma (DLBCL): a case report	Annals of hematology	2026	42360480	10.1007/s00277-026-07105-x		https://doi.org/10.1007/s00277-026-07105-x		clinical;hematologic_malignancy;hlh_mas;organ_function	metadata_only
hlh_mas	Rocco JM, Shah NN.	Seeing Is Believing: IEC-HS after CAR T Cells	Blood cancer discovery	2026	41636362	10.1158/2643-3230.bcd-25-0463		https://doi.org/10.1158/2643-3230.bcd-25-0463		clinical;hlh_mas;organ_function	metadata_only
hlh_mas	Shaforostova I, Kronig MN, Seipel K, Rovo A, Bacher U, Pabst T.	Immune Effector Cell-Associated Hemophagocytic Lymphohistiocytosis Following CAR T-Cell Therapy: Results of a Real-World Study	Cancers	2026	42192954	10.3390/cancers18101594	PMC13204677	https://pmc.ncbi.nlm.nih.gov/articles/PMC13204677/	fulltext/shaforostova_2026_pmid42192954.xml	clinical;cytokine_release_syndrome;hematologic_coagulopathy;hematologic_malignancy;hepatic;hlh_mas;infection_immune;neurotoxicity;organ_function;steroids_immunomodulation	fulltext_xml
hlh_mas	Srinagesh HK, Kramer AM, Baird JH, Reschke A, Sahaf B, Cancilla J, Syal S, Su YJ, Agarwal N, Jensen AM, Schultz LM, Jeyakumar N, Ramakrishna S, Davis KL, Dahiya S, Feldman SA, Mackall CL, Muffly LS, Miklos DB, Frank MJ.	Clinical and Cytokine Features of Immune Effector Cell-Associated Hemophagocytic Lymphohistiocytosis-Like Syndrome	Blood cancer discovery	2026	41411617	10.1158/2643-3230.bcd-25-0262		https://doi.org/10.1158/2643-3230.bcd-25-0262		clinical;hematologic_malignancy;hlh_mas;organ_function	metadata_only
hlh_mas	Zhang C, Wu H, Cao T, Wu C, Yan C, Qi W, Zhang Y, Ji X, Jing H, Peng Q, Zhang W.	Hemophagocytic Lymphohistiocytosis After CAR T-Cell Therapy: A Systematic Review and Meta-Analysis	American journal of hematology	2026	42086512	10.1002/ajh.70351		https://doi.org/10.1002/ajh.70351		clinical;cytokine_release_syndrome;hematologic_malignancy;hlh_mas;organ_function;review	metadata_only
hlh_mas	Zhang Y, Yang J, Xin H, Ai K, Yang M, Li Y, He Y.	Chimeric antigen receptor T-cell therapies related to immune effector cell-associated hemophagocytic lymphohistiocytosis-like syndrome: Diagnosis, high-risk factors, and management	Chinese medical journal	2026	41914034	10.1097/cm9.0000000000004066	PMC13186127	https://pmc.ncbi.nlm.nih.gov/articles/PMC13186127/	fulltext/zhang_2026_pmid41914034.xml	clinical;cytokine_release_syndrome;grading_management;hematologic_malignancy;hlh_mas;organ_function;review;steroids_immunomodulation	fulltext_xml
hlh_mas	Campodonico E, Angelillo P, Doglio M, Ugolini A, Lupo Stanghellini MT, Noviello M, Tassi E, Pedica F, Bergonzi GM, Lazzari L, Bruno A, Diral E, Ponzoni M, Corti C, Peccatori J, Ruggeri A, Ferreri AJM, Bonini C, Ciceri F, Carrabba MG, Greco R.	Biomarkers for an early diagnosis of immune effector cell associated-hemophagocytic syndrome	Frontiers in immunology	2025	40895549	10.3389/fimmu.2025.1635062	PMC12390792	https://pmc.ncbi.nlm.nih.gov/articles/PMC12390792/	fulltext/campodonico_2025_pmid40895549.xml	clinical;cytokine_release_syndrome;hematologic_coagulopathy;hematologic_malignancy;hlh_mas;organ_function	fulltext_xml
hlh_mas	Chaudhary R, Tendero S, Chaudhary A, Julio L.	Hemophagocytic Lymphohistiocytosis Secondary to Macrophage Activation Syndrome in Adult-Onset Still’s Disease: A Diagnostic and Therapeutic Challenge	Preprints.org	2025		10.20944/preprints202506.0350.v1		https://doi.org/10.20944/preprints202506.0350.v1		clinical;cytokine_release_syndrome;hematologic_coagulopathy;hlh_mas;infection_immune;organ_function;pediatric;steroids_immunomodulation	metadata_only
hlh_mas	Lee JC, Johnson WT, Hines M, Shah NN.	Immune Effector Cell-associated Hemophagocytic Lymphohistiocytosis-like Syndrome (IEC-HS)	Hematology/oncology clinics of North America	2025	40158936	10.1016/j.hoc.2025.02.005	PMC12365782	https://pmc.ncbi.nlm.nih.gov/articles/PMC12365782/		clinical;cytokine_release_syndrome;grading_management;hepatic;hlh_mas;neurotoxicity;organ_function;review	metadata_only
hlh_mas	Liu Y, Ren Y, Gao L, Ahmed S, Lu X, Li B, Wang C, Yu L, Sun M, Zhuang Y, Miao Y, Ni H, Xie X, Shi X, Xu J, Zhang Y, Zhao M, Xu M, Zhuang W, Gu W, Lin G, Hua H, Zhu J, Xu M, Jia T, Liu P, Zhai L, Zhang T, Shan H, Shen Q, Fan L, Li J, Shi W, Miao Y.	Endothelial Activation and Stress Index Serves as a Predictor for Survival in Lymphoma-Associated Hemophagocytic Lymphohistiocytosis: A Retrospective Multicenter Cohort Study of Jiangsu Cooperative Lymphoma Group	American journal of hematology	2025	40919852	10.1002/ajh.70063		https://doi.org/10.1002/ajh.70063		clinical;cytokine_release_syndrome;hematologic_malignancy;hepatic;hlh_mas;organ_function;renal_electrolyte	metadata_only
hlh_mas	Manghisi B, Cotilli G, Fedele M, Perfetti P, Terruzzi E, Verga L, Borin LM, Carrer A, Fumagalli M, Ferrari MB, Moretti A, Rona R, Benini A, Vergnano B, Palumbo G, Zincone A, Maglia O, Scollo C, Steidl C, Iovino L, Balduzzi A, Piazza R, Gambacorti-Passerini C, Parma M, Aroldi A.	Case Report: Successful use of emapalumab in adult B-cell acute lymphoblastic leukemia experiencing severe neurotoxicity and hemophagocytic lymphohistiocytosis-like features after CAR-T cell therapy	Frontiers in immunology	2025	40255392	10.3389/fimmu.2025.1563736	PMC12006129	https://pmc.ncbi.nlm.nih.gov/articles/PMC12006129/	fulltext/manghisi_2025_pmid40255392.xml	clinical;cytokine_release_syndrome;hematologic_malignancy;hlh_mas;neurotoxicity;organ_function;steroids_immunomodulation	fulltext_xml
hlh_mas	Munárriz D, Rodríguez-Lobato LG, López-Corral L, Arnaldos-Pérez C, Cabañas V, López-Muñoz N, Oliver-Caldés A, Ponce JC, Reguera JL, Martín AÁ, Martínez-Cibrián N, Tovar N, Delgado J, Guillen E, Varea S, Rodríguez-Otero P, Urbano-Ispizua Á, Moraleda JM, Martínez-López J, Martínez-López J, Mateos MV, De la Calle VG, González-Navarro EA, Fernández de Larrea C.	Macrophage activation syndrome-like in multiple myeloma patients treated with the academic CAR-T against BCMA ARI0002h	Frontiers in immunology	2025	41181103	10.3389/fimmu.2025.1654096	PMC12571847	https://pmc.ncbi.nlm.nih.gov/articles/PMC12571847/	fulltext/munrriz_2025_pmid41181103.xml	clinical;cytokine_release_syndrome;hematologic_coagulopathy;hematologic_malignancy;hlh_mas;organ_function	fulltext_xml
hlh_mas	Ortí G, Dachy G, Graham CE, Peric Z, Alarcon A, Del Bufalo F, Doglio M, Henter JI, Roddie C, Stewart O, Van de Donk WCJ, Velasco R, Aljurf M, Ruggeri A, Onida F, Sánchez-Ortega I, Yakoub-Agha I, Penack O.	Less frequent complications following CAR T-cell therapies: hemophagocytic lymphohistiocytosis, graft-versus-host disease, thrombotic microangiopathy, coagulation disorders and secondary malignancies: best practice recommendations from the EBMT Practice Harmonization and Guidelines Committee	Bone marrow transplantation	2025	40205032	10.1038/s41409-025-02567-5		https://doi.org/10.1038/s41409-025-02567-5		clinical;cytokine_release_syndrome;hematologic_coagulopathy;hlh_mas;infection_immune;neurotoxicity;organ_function;review	metadata_only
hlh_mas	Wobma H, Henderson LA, Duncan CN, Prockop SE, Randolph AG, Degar BA, Lehmann LE, Baumeister SHC.	Treating and triggering hyperinflammation: tackling hemophagocytic lymphohistiocytosis and HLH-like syndromes in the pediatric cell therapy and critical care setting	Frontiers in oncology	2025	41049857	10.3389/fonc.2025.1631557	PMC12491007	https://pmc.ncbi.nlm.nih.gov/articles/PMC12491007/	fulltext/wobma_2025_pmid41049857.xml	clinical;hlh_mas;infection_immune;organ_function;pediatric;review	fulltext_xml
hlh_mas	Ye Y, Li S, Guo Z, Zhao L, Zhou H, Zhong N, He M, Cao YJ, Liu L.	Novel Loop-Structure-Based CD19/CD22 Dual-Target CAR-T Therapy for High-Risk Diffuse Large B-Cell Lymphoma Presenting with Hemophagocytic Lymphohistiocytosis: A Case Report	Cancer management and research	2025	40688752	10.2147/cmar.s521944	PMC12275916	https://pmc.ncbi.nlm.nih.gov/articles/PMC12275916/	fulltext/ye_2025_pmid40688752.xml	clinical;cytokine_release_syndrome;hematologic_malignancy;hlh_mas;organ_function	fulltext_xml
hlh_mas	Zhong X, Zhu X, Ma X, Zhou L, Luo X, Li P, Ding Y, Fu J, Bo J, Yang M, Liang A, Zeng Y, Xiu B.	Germline mutations in B-cell non-Hodgkin lymphoma-associated hemophagocytic lymphohistiocytosis (LA-HLH) and patient outcomes	Seminars in oncology	2025	40700998	10.1016/j.seminoncol.2025.152388		https://doi.org/10.1016/j.seminoncol.2025.152388		clinical;hematologic_malignancy;hlh_mas;organ_function	metadata_only
hlh_mas	Meireles AM, Iacoboni G, Moço LM, Ramos I, Brás G, Azevedo J, Rodrigues Â, Moreira C, Mariz M.	Hemophagocytic lymphohistiocytosis in a patient with Epstein-Barr virus-positive diffuse large B-cell lymphoma treated with chimeric antigen receptor T-cell therapy	Immunotherapy	2024	39417342	10.1080/1750743x.2024.2409622	PMC11633410	https://pmc.ncbi.nlm.nih.gov/articles/PMC11633410/		clinical;cytokine_release_syndrome;hematologic_coagulopathy;hematologic_malignancy;hlh_mas;infection_immune;organ_function;steroids_immunomodulation	metadata_only
hlh_mas	Qureshi Z, Altaf F, Jamil A, Siddique R.	Optimization Strategies in CAR T-cell Therapy: A Comprehensive Evaluation of Cytopenia, HLH/MAS, and Other Adverse Events	American journal of clinical oncology	2024	38907604	10.1097/coc.0000000000001124		https://doi.org/10.1097/coc.0000000000001124		clinical;cytokine_release_syndrome;hematologic_coagulopathy;hlh_mas;infection_immune;neurotoxicity;organ_function;review	metadata_only
hlh_mas	Scala JJ, Eckrich MJ, Lipak K, Yates B, Yuan C, Wang HW, Dahiya S, Henter JI, Huo JS, Frank MJ, Shah NN.	Treatment strategies for progressive immune effector cell-associated hemophagocytic lymphohistiocytosis-like syndrome: case series	Haematologica	2024	38813719	10.3324/haematol.2023.284784	PMC11443363	https://pmc.ncbi.nlm.nih.gov/articles/PMC11443363/	fulltext/scala_2024_pmid38813719.xml	clinical;hlh_mas;organ_function	fulltext_xml
hlh_mas	Shen H, Zhang M, Pan Y, Peng P, Wang Z, Yao C, Zhou L.	Interferon-γ blockade in CD19 CART cell therapy-induced secondary macrophage activation syndrome/hemophagocytic lymphohistiocytosis	Research Square	2024		10.21203/rs.3.rs-4234115/v1		https://doi.org/10.21203/rs.3.rs-4234115/v1		clinical;hematologic_malignancy;hlh_mas;organ_function;steroids_immunomodulation	metadata_only
hlh_mas	Yan W, Xiong Y, Lv R, Du C, Yu T, Zhang S, Sui W, Deng S, Xiao J, Xu Y, Zou D, Qiu L, An G.	Uncommon biphasic CAR-T expansion induces hemophagocytic lymphohistiocytosis-like syndrome and fatal multiple infections following BCMA CAR-T cell therapy: a case report	Journal for immunotherapy of cancer	2024	39608976	10.1136/jitc-2024-010080	PMC11603806	https://pmc.ncbi.nlm.nih.gov/articles/PMC11603806/	fulltext/yan_2024_pmid39608976.xml	clinical;cytokine_release_syndrome;hematologic_coagulopathy;hematologic_malignancy;hlh_mas;infection_immune;organ_function	fulltext_xml
hlh_mas	Fugere T, Baltz A, Mukherjee A, Gaddam M, Varma A, Veeraputhiran M, Gentille Sanchez CG.	Immune Effector Cell-Associated HLH-like Syndrome: A Review of the Literature of an Increasingly Recognized Entity	Cancers	2023	37958323	10.3390/cancers15215149	PMC10647774	https://pmc.ncbi.nlm.nih.gov/articles/PMC10647774/	fulltext/fugere_2023_pmid37958323.xml	clinical;cytokine_release_syndrome;hlh_mas;organ_function;review;steroids_immunomodulation	fulltext_xml
hlh_mas	Hines MR, Knight TE, McNerney KO, Leick MB, Jain T, Ahmed S, Frigault MJ, Hill JA, Jain MD, Johnson WT, Lin Y, Mahadeo KM, Maron GM, Marsh RA, Neelapu SS, Nikiforow S, Ombrello AK, Shah NN, Talleur AC, Turicek D, Vatsayan A, Wong SW, Maus MV, Komanduri KV, Berliner N, Henter JI, Perales MA, Frey NV, Teachey DT, Frank MJ, Shah NN.	Immune Effector Cell-Associated Hemophagocytic Lymphohistiocytosis-Like Syndrome	Transplantation and cellular therapy	2023	36906275	10.1016/j.jtct.2023.03.006	PMC10330221	https://pmc.ncbi.nlm.nih.gov/articles/PMC10330221/		clinical;cytokine_release_syndrome;grading_management;hlh_mas;neurotoxicity;organ_function;pediatric	metadata_only
hlh_mas	Rainone M, Ngo D, Baird JH, Budde LE, Htut M, Aldoss I, Pullarkat V.	Interferon-γ blockade in CAR T-cell therapy-associated macrophage activation syndrome/hemophagocytic lymphohistiocytosis	Blood advances	2023	35917457	10.1182/bloodadvances.2022008256	PMC9979758	https://pmc.ncbi.nlm.nih.gov/articles/PMC9979758/	fulltext/rainone_2023_pmid35917457.xml	clinical;hlh_mas;organ_function	fulltext_xml
hlh_mas	Zu C, Wu S, Zhang M, Wei G, Xu H, Cui J, Chang AH, Huang H, Hu Y.	A distinct cytokine network distinguishes chimeric antigen receptor T cell (CAR-T)-associated hemophagocytic lymphohistiocytosis-like toxicity (carHLH) from severe cytokine release syndrome following CAR-T therapy	Cytotherapy	2023	37480884	10.1016/j.jcyt.2023.06.008		https://doi.org/10.1016/j.jcyt.2023.06.008		clinical;cytokine_release_syndrome;hematologic_coagulopathy;hlh_mas;organ_function	metadata_only
hlh_mas	Kim DW, Bukhari A, Lutfi F, Zafforoni F, Merechi F, Mustafa Ali MK, Gottlieb D, Lee ST, Kocoglu MH, Hardy NM, Yared J, Rapoport AP, Dahiya S, Law JY.	Low utility of the H-Score and HLH-2004 criteria to identify patients with secondary hemophagocytic lymphohistiocytosis after CAR-T cell therapy for relapsed/refractory diffuse large B-Cell lymphoma	Leukemia & lymphoma	2022	35045791	10.1080/10428194.2021.2024817		https://doi.org/10.1080/10428194.2021.2024817		clinical;cytokine_release_syndrome;hematologic_malignancy;hlh_mas;neurotoxicity;organ_function	metadata_only
hlh_mas	Hines MR, Keenan C, Maron Alfaro G, Cheng C, Zhou Y, Sharma A, Hurley C, Nichols KE, Gottschalk S, Triplett BM, Talleur AC.	Hemophagocytic lymphohistiocytosis-like toxicity (carHLH) after CD19-specific CAR T-cell therapy	British journal of haematology	2021	34263927	10.1111/bjh.17662	PMC8756350	https://pmc.ncbi.nlm.nih.gov/articles/PMC8756350/		clinical;hlh_mas;organ_function;pediatric	metadata_only
hlh_mas	Kennedy VE, Wong C, Huang CY, Thiruvengadam SK, Wolf J, Martin TG, Shah N, Wong SW.	Macrophage activation syndrome-like (MAS-L) manifestations following BCMA-directed CAR T cells in multiple myeloma	Blood advances	2021	34644387	10.1182/bloodadvances.2021005020	PMC9153014	https://pmc.ncbi.nlm.nih.gov/articles/PMC9153014/	fulltext/kennedy_2021_pmid34644387.xml	clinical;hematologic_malignancy;hlh_mas;organ_function	fulltext_xml
hlh_mas	Lichtenstein DA, Schischlik F, Shao L, Steinberg SM, Yates B, Wang HW, Wang Y, Inglefield J, Dulau-Florea A, Ceppi F, Hermida LC, Stringaris K, Dunham K, Homan P, Jailwala P, Mirazee J, Robinson W, Chisholm KM, Yuan C, Stetler-Stevenson M, Ombrello AK, Jin J, Fry TJ, Taylor N, Highfill SL, Jin P, Gardner RA, Shalabi H, Ruppin E, Stroncek DF, Shah NN.	Characterization of HLH-like manifestations as a CRS variant in patients receiving CD22 CAR T cells	Blood	2021	34525183	10.1182/blood.2021011898	PMC8832442	https://pmc.ncbi.nlm.nih.gov/articles/PMC8832442/		clinical;cytokine_release_syndrome;hematologic_coagulopathy;hepatic;hlh_mas;organ_function	metadata_only
hlh_mas	Major A, Collins J, Craney C, Heitman AK, Bauer E, Zerante E, Stock W, Bishop MR, Jasielec J.	Management of hemophagocytic lymphohistiocytosis (HLH) associated with chimeric antigen receptor T-cell (CAR-T) therapy using anti-cytokine therapy: an illustrative case and review of the literature	Leukemia & lymphoma	2021	33559517	10.1080/10428194.2021.1881507	PMC8282706	https://pmc.ncbi.nlm.nih.gov/articles/PMC8282706/		clinical;hlh_mas;organ_function;review	metadata_only
on_target_off_tumor	Maji M, Mandal S, Dhali A, Sharma A.	Real-World Dermatologic Adverse Events of CAR T-Cell Therapy: A Decade-Wide Disproportionality Analysis of the FDA Adverse Event Reporting System	Cancers	2026	42449670	10.3390/cancers18132128		https://doi.org/10.3390/cancers18132128		clinical;cytokine_release_syndrome;drug_interaction_pk;hematologic_coagulopathy;hematologic_malignancy;infection_immune;on_target_off_tumor;organ_function;steroids_immunomodulation	metadata_only
on_target_off_tumor	Birocchi F, Almazan AJ, Parker A, Bouffard AA, Goncalves S, Kelly C, Frank J, Leick MB, Haradhvala NJ, Kagawa S, Getz G, Escobar G, Salas-Benito D, Mucci A, Berger TR, Maus MV.	On-target off-tumor toxicity of claudin18.2-directed CAR-T cells in preclinical models	Nature communications	2025	41176533	10.1038/s41467-025-61858-z	PMC12579600	https://pmc.ncbi.nlm.nih.gov/articles/PMC12579600/	fulltext/birocchi_2025_pmid41176533.xml	on_target_off_tumor;preclinical	fulltext_xml
