category	authors	title	venue	year	pmid	doi	pmcid	url	local_pdf	supp_pdf	topics	status
review	Allegra A, Casciaro M, Lo Presti E et al.	Harnessing Unconventional T Cells and Innate Lymphoid Cells to Prevent and Treat Hematological Malignancies: Prospects for New Immunotherapy.	Biomolecules	2022	35740879	10.3390/biom12060754	PMC9221132	https://pmc.ncbi.nlm.nih.gov/articles/PMC9221132/	pdfs/allegra_2022_pmid35740879.pdf		tumor_infiltrating;leukemia;myeloma	downloaded_europepmc
review	Cimini E, Agrati C	γδ T Cells in Emerging Viral Infection: An Overview.	Viruses	2022	35746638	10.3390/v14061166	PMC9230790	https://pmc.ncbi.nlm.nih.gov/articles/PMC9230790/	pdfs/cimini_2022_pmid35746638.pdf			downloaded_europepmc
review	Chitadze G, Kabelitz D	Immune surveillance in glioblastoma: Role of the NKG2D system and novel cell-based therapeutic approaches.	Scandinavian journal of immunology	2022	35778892	10.1111/sji.13201		https://doi.org/10.1111/sji.13201			adoptive_expansion;mechanism_cytotox;checkpoint;immunosuppression;glioma	no_pmcid
review	Saura-Esteller J, de Jong M, King LA et al.	Gamma Delta T-Cell Based Cancer Immunotherapy: Past-Present-Future.	Frontiers in immunology	2022	35784326	10.3389/fimmu.2022.915837	PMC9245381	https://pmc.ncbi.nlm.nih.gov/articles/PMC9245381/	pdfs/sauraesteller_2022_pmid35784326.pdf		phosphoantigen_BTN;aminobisphosphonate;adoptive_expansion;Vd1;Vd2_Vg9;tumor_infiltrating;immunosuppression	downloaded_europepmc
review	Chan KF, Duarte JDG, Ostrouska S et al.	γδ T Cells in the Tumor Microenvironment-Interactions With Other Immune Cells.	Frontiers in immunology	2022	35880177	10.3389/fimmu.2022.894315	PMC9307934	https://pmc.ncbi.nlm.nih.gov/articles/PMC9307934/	pdfs/chan_2022_pmid35880177.pdf		phosphoantigen_BTN;Vd2_Vg9;tumor_infiltrating;mechanism_cytotox	downloaded_europepmc
review	Chen D, Guo Y, Jiang J et al.	γδ T cell exhaustion: Opportunities for intervention.	Journal of leukocyte biology	2022	36000310	10.1002/JLB.5MR0722-777R	PMC9804355	https://pmc.ncbi.nlm.nih.gov/articles/PMC9804355/	pdfs/chen_2022_pmid36000310.pdf		checkpoint;immunosuppression	downloaded_europepmc
review	Wang G, Wang W	Advanced Cell Therapies for Glioblastoma.	Frontiers in immunology	2022	36052072	10.3389/fimmu.2022.904133	PMC9425637	https://pmc.ncbi.nlm.nih.gov/articles/PMC9425637/	pdfs/wang_2022_pmid36052072.pdf		CAR_gd;glioma	downloaded_europepmc
review	Simmons GL, Castaneda Puglianini O	T-Cell-Based Cellular Immunotherapy of Multiple Myeloma: Current Developments.	Cancers	2022	36077787	10.3390/cancers14174249	PMC9455067	https://pmc.ncbi.nlm.nih.gov/articles/PMC9455067/	pdfs/simmons_2022_pmid36077787.pdf		CAR_gd;adoptive_expansion;Vd2_Vg9;tumor_infiltrating;leukemia;lymphoma;myeloma	downloaded_europepmc
review	Ren H, Li W, Liu X et al.	γδ T cells: The potential role in liver disease and implications for cancer immunotherapy.	Journal of leukocyte biology	2022	36098208	10.1002/JLB.5MR0822-733RRR		https://doi.org/10.1002/JLB.5MR0822-733RRR			leukemia;hepatocellular	no_pmcid
review	Gaballa A, Arruda LCM, Uhlin M	Gamma delta T-cell reconstitution after allogeneic HCT: A platform for cell therapy.	Frontiers in immunology	2022	36105821	10.3389/fimmu.2022.971709	PMC9465162	https://pmc.ncbi.nlm.nih.gov/articles/PMC9465162/	pdfs/gaballa_2022_pmid36105821.pdf		adoptive_expansion	downloaded_europepmc
review	Cherry ABC, Gherardin NA, Sikder HI	Intracellular radar: Understanding γδ T cell immune surveillance and implications for clinical strategies in oncology.	Frontiers in oncology	2022	36212425	10.3389/fonc.2022.1011081	PMC9539555	https://pmc.ncbi.nlm.nih.gov/articles/PMC9539555/	pdfs/cherry_2022_pmid36212425.pdf			downloaded_europepmc
review	Wang L, Chen X, Zhang L et al.	CAR cell design strategies in solid tumors.	International immunopharmacology	2022	36272358	10.1016/j.intimp.2022.109345		https://doi.org/10.1016/j.intimp.2022.109345			CAR_gd;tumor_infiltrating;immunosuppression	no_pmcid
review	Li YR, Wilson M, Yang L	Target tumor microenvironment by innate T cells.	Frontiers in immunology	2022	36275727	10.3389/fimmu.2022.999549	PMC9582148	https://pmc.ncbi.nlm.nih.gov/articles/PMC9582148/	pdfs/li_2022_pmid36275727.pdf		CAR_gd;adoptive_expansion;tumor_infiltrating;mechanism_cytotox;checkpoint;immunosuppression	downloaded_europepmc
review	Kone AS, Ait Ssi S, Sahraoui S et al.	BTN3A: A Promising Immune Checkpoint for Cancer Prognosis and Treatment.	International journal of molecular sciences	2022	36362212	10.3390/ijms232113424	PMC9653866	https://pmc.ncbi.nlm.nih.gov/articles/PMC9653866/	pdfs/kone_2022_pmid36362212.pdf		phosphoantigen_BTN;tumor_infiltrating;mechanism_cytotox;checkpoint	downloaded_europepmc
review	Sanz M, Mann BT, Chitrakar A et al.	Human Vδ2 T Cells and Their Versatility for Immunotherapeutic Approaches.	Cells	2022	36429001	10.3390/cells11223572	PMC9688761	https://pmc.ncbi.nlm.nih.gov/articles/PMC9688761/	pdfs/sanz_2022_pmid36429001.pdf		adoptive_expansion;Vd2_Vg9;mechanism_cytotox	downloaded_europepmc
review	Fang KK, Lee JB, Zhang L	Adoptive Cell Therapy for T-Cell Malignancies.	Cancers	2022	36612092	10.3390/cancers15010094	PMC9817702	https://pmc.ncbi.nlm.nih.gov/articles/PMC9817702/	pdfs/fang_2022_pmid36612092.pdf		adoptive_expansion;tumor_infiltrating	downloaded_europepmc
review	Haghshenas MR, Zamir MR, Sadeghi M et al.	Clinical relevance and therapeutic potential of IL-38 in immune and non-immune-related disorders.	European cytokine network	2022	37052152	10.1684/ecn.2022.0480	PMC10134710	https://pmc.ncbi.nlm.nih.gov/articles/PMC10134710/	pdfs/haghshenas_2022_pmid37052152.pdf		tumor_infiltrating;checkpoint;immunosuppression;colorectal;lung	downloaded_europepmc
review	Malla RR, Bhamidipati P	γδ T Cell-Mediated Immune Responses for Cancer Therapy: Special Focus on Breast Cancer.	Critical reviews in immunology	2022	37082947	10.1615/CritRevImmunol.2023047363		https://doi.org/10.1615/CritRevImmunol.2023047363			tumor_infiltrating;mechanism_cytotox;immunosuppression;breast	no_pmcid
review	Wang H, Zhou H, Xu J et al.	Different T-cell subsets in glioblastoma multiforme and targeted immunotherapy.	Cancer letters	2021	33022290	10.1016/j.canlet.2020.09.028		https://doi.org/10.1016/j.canlet.2020.09.028			tumor_infiltrating;immunosuppression;glioma	no_pmcid
review	Lopes N, Silva-Santos B	Functional and metabolic dichotomy of murine γδ T cell subsets in cancer immunity.	European journal of immunology	2021	33188652	10.1002/eji.201948402	PMC7839746	https://pmc.ncbi.nlm.nih.gov/articles/PMC7839746/	pdfs/lopes_2021_pmid33188652.pdf		tumor_infiltrating;immunosuppression	downloaded_europepmc
review	Cortés-Selva D, Dasgupta B, Singh S et al.	Innate and Innate-Like Cells: The Future of Chimeric Antigen Receptor (CAR) Cell Therapy.	Trends in pharmacological sciences	2021	33250273	10.1016/j.tips.2020.11.004		https://doi.org/10.1016/j.tips.2020.11.004			CAR_gd;adoptive_expansion	no_pmcid
review	Galati D, Zanotta S, Bocchino M et al.	The subtle interplay between gamma delta T lymphocytes and dendritic cells: is there a role for a therapeutic cancer vaccine in the era of combinatorial strategies?	Cancer immunology, immunotherapy : CII	2021	33386466	10.1007/s00262-020-02805-3	PMC10991494	https://pmc.ncbi.nlm.nih.gov/articles/PMC10991494/	pdfs/galati_2021_pmid33386466.pdf		CAR_gd;aminobisphosphonate;mechanism_cytotox;immunosuppression	downloaded_europepmc
review	Morandi F, Sabatini F, Podestà M et al.	Immunotherapeutic Strategies for Neuroblastoma: Present, Past and Future.	Vaccines	2021	33450862	10.3390/vaccines9010043	PMC7828327	https://pmc.ncbi.nlm.nih.gov/articles/PMC7828327/	pdfs/morandi_2021_pmid33450862.pdf		CAR_gd;adoptive_expansion;clinical;neuroblastoma	downloaded_europepmc
review	Qin VM, D'Souza C, Neeson PJ et al.	Chimeric Antigen Receptor beyond CAR-T Cells.	Cancers	2021	33499101	10.3390/cancers13030404	PMC7865527	https://pmc.ncbi.nlm.nih.gov/articles/PMC7865527/	pdfs/qin_2021_pmid33499101.pdf		CAR_gd;mechanism_cytotox;immunosuppression;clinical	downloaded_europepmc
review	de Araújo ND, Gama FM, de Souza Barros M et al.	Translating Unconventional T Cells and Their Roles in Leukemia Antitumor Immunity.	Journal of immunology research	2021	33506055	10.1155/2021/6633824	PMC7808823	https://pmc.ncbi.nlm.nih.gov/articles/PMC7808823/	pdfs/de_2021_pmid33506055.pdf		mechanism_cytotox;immunosuppression;leukemia	downloaded_europepmc
review	Liu Y, Han Y, Zeng S et al.	In respond to commensal bacteria: γδT cells play a pleiotropic role in tumor immunity.	Cell & bioscience	2021	33653419	10.1186/s13578-021-00565-w	PMC7927236	https://pmc.ncbi.nlm.nih.gov/articles/PMC7927236/	pdfs/liu_2021_pmid33653419.pdf		Vd1;Vd2_Vg9;tumor_infiltrating;immunosuppression	downloaded_europepmc
review	Titov A, Zmievskaya E, Ganeeva I et al.	Adoptive Immunotherapy beyond CAR T-Cells.	Cancers	2021	33670139	10.3390/cancers13040743	PMC7916861	https://pmc.ncbi.nlm.nih.gov/articles/PMC7916861/	pdfs/titov_2021_pmid33670139.pdf		CAR_gd;adoptive_expansion;tumor_infiltrating;immunosuppression;leukemia;lymphoma	downloaded_europepmc
review	Park JH, Lee HK	Function of γδ T cells in tumor immunology and their application to cancer therapy.	Experimental & molecular medicine	2021	33707742	10.1038/s12276-021-00576-0	PMC8080836	https://pmc.ncbi.nlm.nih.gov/articles/PMC8080836/	pdfs/park_2021_pmid33707742.pdf		CAR_gd;adoptive_expansion;tumor_infiltrating;mechanism_cytotox;immunosuppression	downloaded_europepmc
review	Ali AK, Tarannum M, Romee R	Is Adoptive Cellular Therapy With Non-T-Cell Immune Effectors the Future?	Cancer journal (Sudbury, Mass.)	2021	33750077	10.1097/PPO.0000000000000517		https://doi.org/10.1097/PPO.0000000000000517			CAR_gd;adoptive_expansion;checkpoint	no_pmcid
review	Giraud J, Chalopin D, Blanc JF et al.	Hepatocellular Carcinoma Immune Landscape and the Potential of Immunotherapies.	Frontiers in immunology	2021	33815418	10.3389/fimmu.2021.655697	PMC8012774	https://pmc.ncbi.nlm.nih.gov/articles/PMC8012774/	pdfs/giraud_2021_pmid33815418.pdf		CAR_gd;tumor_infiltrating;checkpoint;hepatocellular	downloaded_europepmc
review	Gaballa A, Alagrafi F, Uhlin M et al.	Revisiting the Role of γδ T Cells in Anti-CMV Immune Response after Transplantation.	Viruses	2021	34072610	10.3390/v13061031	PMC8228273	https://pmc.ncbi.nlm.nih.gov/articles/PMC8228273/	pdfs/gaballa_2021_pmid34072610.pdf		tumor_infiltrating	downloaded_europepmc
review	Agerholm R, Bekiaris V	Evolved to protect, designed to destroy: IL-17-producing γδ T cells in infection, inflammation, and cancer.	European journal of immunology	2021	34224140	10.1002/eji.202049119		https://doi.org/10.1002/eji.202049119			tumor_infiltrating;immunosuppression	no_pmcid
review	Zhang C, Hu Y, Xiao W et al.	Chimeric antigen receptor- and natural killer cell receptor-engineered innate killer cells in cancer immunotherapy.	Cellular & molecular immunology	2021	34267335	10.1038/s41423-021-00732-6	PMC8429625	https://pmc.ncbi.nlm.nih.gov/articles/PMC8429625/	pdfs/zhang_2021_pmid34267335.pdf		CAR_gd;adoptive_expansion;mechanism_cytotox	downloaded_europepmc
review	Miyashita M, Shimizu T, Ashihara E et al.	Strategies to Improve the Antitumor Effect of γδ T Cell Immunotherapy for Clinical Application.	International journal of molecular sciences	2021	34445615	10.3390/ijms22168910	PMC8396358	https://pmc.ncbi.nlm.nih.gov/articles/PMC8396358/	pdfs/miyashita_2021_pmid34445615.pdf		CAR_gd;phosphoantigen_BTN;aminobisphosphonate;bispecific_engager;adoptive_expansion;tumor_infiltrating;mechanism_cytotox;checkpoint;immunosuppression	downloaded_europepmc
review	Catafal-Tardos E, Baglioni MV, Bekiaris V	Inhibiting the Unconventionals: Importance of Immune Checkpoint Receptors in γδ T, MAIT, and NKT Cells.	Cancers	2021	34572874	10.3390/cancers13184647	PMC8467786	https://pmc.ncbi.nlm.nih.gov/articles/PMC8467786/	pdfs/catafaltardos_2021_pmid34572874.pdf		checkpoint;immunosuppression	downloaded_europepmc
review	Barros MS, de Araújo ND, Magalhães-Gama F et al.	γδ T Cells for Leukemia Immunotherapy: New and Expanding Trends.	Frontiers in immunology	2021	34630403	10.3389/fimmu.2021.729085	PMC8493128	https://pmc.ncbi.nlm.nih.gov/articles/PMC8493128/	pdfs/barros_2021_pmid34630403.pdf		tumor_infiltrating;mechanism_cytotox;immunosuppression;leukemia	downloaded_europepmc
review	Corsale AM, Di Simone M, Lo Presti E et al.	Metabolic Changes in Tumor Microenvironment: How Could They Affect γδ T Cells Functions?	Cells	2021	34831116	10.3390/cells10112896	PMC8616133	https://pmc.ncbi.nlm.nih.gov/articles/PMC8616133/	pdfs/corsale_2021_pmid34831116.pdf		tumor_infiltrating;immunosuppression	downloaded_europepmc
review	Li YR, Dunn ZS, Zhou Y et al.	Development of Stem Cell-Derived Immune Cells for Off-the-Shelf Cancer Immunotherapies.	Cells	2021	34944002	10.3390/cells10123497	PMC8700013	https://pmc.ncbi.nlm.nih.gov/articles/PMC8700013/	pdfs/li_2021_pmid34944002.pdf		CAR_gd;adoptive_expansion;leukemia;lymphoma;myeloma	downloaded_europepmc
review	Schönefeldt S, Wais T, Herling M et al.	The Diverse Roles of γδ T Cells in Cancer: From Rapid Immunity to Aggressive Lymphoma.	Cancers	2021	34944832	10.3390/cancers13246212	PMC8699114	https://pmc.ncbi.nlm.nih.gov/articles/PMC8699114/	pdfs/schönefeldt_2021_pmid34944832.pdf		mechanism_cytotox;immunosuppression;lymphoma	downloaded_europepmc
review	Sebestyen Z, Prinz I, Déchanet-Merville J et al.	Translating gammadelta (γδ) T cells and their receptors into cancer cell therapies.	Nature reviews. Drug discovery	2020	31492944	10.1038/s41573-019-0038-z		https://doi.org/10.1038/s41573-019-0038-z			CAR_gd;mechanism_cytotox;checkpoint	no_pmcid
review	Katz SG, Rabinovich PM	T Cell Reprogramming Against Cancer.	Methods in molecular biology (Clifton, N.J.)	2020	31776916	10.1007/978-1-0716-0203-4_1	PMC7063988	https://pmc.ncbi.nlm.nih.gov/articles/PMC7063988/			CAR_gd;adoptive_expansion;leukemia	not_available_oa
review	Volpari T, De Santis F, Bracken AP et al.	Anticancer innovative therapy: Highlights from the ninth annual meeting.	Cytokine & growth factor reviews	2020	31862236	10.1016/j.cytogfr.2019.12.002		https://doi.org/10.1016/j.cytogfr.2019.12.002			CAR_gd;Vd2_Vg9;checkpoint;immunosuppression;myeloma	no_pmcid
review	Peters C, Kouakanou L, Kabelitz D	A comparative view on vitamin C effects on αβ- versus γδ T-cell activation and differentiation.	Journal of leukocyte biology	2020	32034803	10.1002/JLB.1MR1219-245R		https://doi.org/10.1002/JLB.1MR1219-245R			adoptive_expansion	no_pmcid
review	Lee HW, Chung YS, Kim TJ	Heterogeneity of Human γδ T Cells and Their Role in Cancer Immunity.	Immune network	2020	32158593	10.4110/in.2020.20.e5	PMC7049581	https://pmc.ncbi.nlm.nih.gov/articles/PMC7049581/	pdfs/lee_2020_pmid32158593.pdf		Vd1;Vd2_Vg9;tumor_infiltrating;mechanism_cytotox;immunosuppression	downloaded_europepmc
review	Künkele KP, Wesch D, Oberg HH et al.	Vγ9Vδ2 T Cells: Can We Re-Purpose a Potent Anti-Infection Mechanism for Cancer Therapy?	Cells	2020	32235616	10.3390/cells9040829	PMC7226769	https://pmc.ncbi.nlm.nih.gov/articles/PMC7226769/	pdfs/künkele_2020_pmid32235616.pdf		CAR_gd;bispecific_engager;adoptive_expansion;Vd2_Vg9	downloaded_europepmc
review	Liu Y, Zhang C	The Role of Human γδ T Cells in Anti-Tumor Immunity and Their Potential for Cancer Immunotherapy.	Cells	2020	32413966	10.3390/cells9051206	PMC7290839	https://pmc.ncbi.nlm.nih.gov/articles/PMC7290839/	pdfs/liu_2020_pmid32413966.pdf			downloaded_europepmc
review	Sievers NM, Dörrie J, Schaft N	CARs: Beyond T Cells and T Cell-Derived Signaling Domains.	International journal of molecular sciences	2020	32429316	10.3390/ijms21103525	PMC7279007	https://pmc.ncbi.nlm.nih.gov/articles/PMC7279007/	pdfs/sievers_2020_pmid32429316.pdf		CAR_gd	downloaded_europepmc
review	Yazdanifar M, Barbarito G, Bertaina A et al.	γδ T Cells: The Ideal Tool for Cancer Immunotherapy.	Cells	2020	32456316	10.3390/cells9051305	PMC7290982	https://pmc.ncbi.nlm.nih.gov/articles/PMC7290982/	pdfs/yazdanifar_2020_pmid32456316.pdf		adoptive_expansion	downloaded_europepmc
review	Mann BT, Sambrano E, Maggirwar SB et al.	Boosting the Immune System for HIV Cure: A γδ T Cell Perspective.	Frontiers in cellular and infection microbiology	2020	32509594	10.3389/fcimb.2020.00221	PMC7248175	https://pmc.ncbi.nlm.nih.gov/articles/PMC7248175/	pdfs/mann_2020_pmid32509594.pdf		mechanism_cytotox	downloaded_europepmc
review	Zocchi MR, Tosetti F, Benelli R et al.	Cancer Nanomedicine Special Issue Review Anticancer Drug Delivery with Nanoparticles: Extracellular Vesicles or Synthetic Nanobeads as Therapeutic Tools for Conventional Treatment or Immunotherapy.	Cancers	2020	32668783	10.3390/cancers12071886	PMC7409190	https://pmc.ncbi.nlm.nih.gov/articles/PMC7409190/	pdfs/zocchi_2020_pmid32668783.pdf		aminobisphosphonate	downloaded_europepmc
review	Zhang M, Zhang S	T Cells in Fibrosis and Fibrotic Diseases.	Frontiers in immunology	2020	32676074	10.3389/fimmu.2020.01142	PMC7333347	https://pmc.ncbi.nlm.nih.gov/articles/PMC7333347/	pdfs/zhang_2020_pmid32676074.pdf		mechanism_cytotox;immunosuppression	downloaded_europepmc
review	Lo Presti E, Dieli F, Fourniè JJ et al.	Deciphering human γδ T cell response in cancer: Lessons from tumor-infiltrating γδ T cells.	Immunological reviews	2020	32691450	10.1111/imr.12904		https://doi.org/10.1111/imr.12904			adoptive_expansion;tumor_infiltrating;immunosuppression	no_pmcid
review	Dekker L, de Koning C, Lindemans C et al.	Reconstitution of T Cell Subsets Following Allogeneic Hematopoietic Cell Transplantation.	Cancers	2020	32698396	10.3390/cancers12071974	PMC7409323	https://pmc.ncbi.nlm.nih.gov/articles/PMC7409323/	pdfs/dekker_2020_pmid32698396.pdf		adoptive_expansion;immunosuppression;leukemia	downloaded_europepmc
review	Kabelitz D, Serrano R, Kouakanou L et al.	Cancer immunotherapy with γδ T cells: many paths ahead of us.	Cellular & molecular immunology	2020	32699351	10.1038/s41423-020-0504-x	PMC7609273	https://pmc.ncbi.nlm.nih.gov/articles/PMC7609273/	pdfs/kabelitz_2020_pmid32699351.pdf		phosphoantigen_BTN;adoptive_expansion;Vd1;Vd2_Vg9;mechanism_cytotox;checkpoint	downloaded_europepmc
review	Morandi F, Yazdanifar M, Cocco C et al.	Engineering the Bridge between Innate and Adaptive Immunity for Cancer Immunotherapy: Focus on γδ T and NK Cells.	Cells	2020	32707982	10.3390/cells9081757	PMC7464083	https://pmc.ncbi.nlm.nih.gov/articles/PMC7464083/	pdfs/morandi_2020_pmid32707982.pdf		CAR_gd;adoptive_expansion;tumor_infiltrating	downloaded_europepmc
review	Suzuki T, Hayman L, Kilbey A et al.	Gut γδ T cells as guardians, disruptors, and instigators of cancer.	Immunological reviews	2020	32840001	10.1111/imr.12916		https://doi.org/10.1111/imr.12916			phosphoantigen_BTN;tumor_infiltrating;colorectal	no_pmcid
review	Tanaka Y	Cancer immunotherapy harnessing γδ T cells and programmed death-1.	Immunological reviews	2020	32888218	10.1111/imr.12917		https://doi.org/10.1111/imr.12917			CAR_gd;aminobisphosphonate;adoptive_expansion;checkpoint;clinical	no_pmcid
review	Rafia C, Harly C, Scotet E	Beyond CAR T cells: Engineered Vγ9Vδ2 T cells to fight solid tumors.	Immunological reviews	2020	32965719	10.1111/imr.12920		https://doi.org/10.1111/imr.12920			CAR_gd;adoptive_expansion;Vd2_Vg9;tumor_infiltrating;immunosuppression	no_pmcid
review	Ma R, Yuan D, Guo Y et al.	Immune Effects of γδ T Cells in Colorectal Cancer: A Review.	Frontiers in immunology	2020	33013819	10.3389/fimmu.2020.01600	PMC7509400	https://pmc.ncbi.nlm.nih.gov/articles/PMC7509400/	pdfs/ma_2020_pmid33013819.pdf		mechanism_cytotox;immunosuppression;colorectal	downloaded_europepmc
review	La Manna MP, Orlando V, Tamburini B et al.	Harnessing Unconventional T Cells for Immunotherapy of Tuberculosis.	Frontiers in immunology	2020	33013888	10.3389/fimmu.2020.02107	PMC7497315	https://pmc.ncbi.nlm.nih.gov/articles/PMC7497315/	pdfs/la_2020_pmid33013888.pdf		adoptive_expansion;leukemia	downloaded_europepmc
review	Wesch D, Kabelitz D, Oberg HH	Tumor resistance mechanisms and their consequences on γδ T cell activation.	Immunological reviews	2020	33048357	10.1111/imr.12925		https://doi.org/10.1111/imr.12925			bispecific_engager;adoptive_expansion;Vd1;Vd2_Vg9;tumor_infiltrating;mechanism_cytotox;immunosuppression	no_pmcid
review	Willcox CR, Mohammed F, Willcox BE	The distinct MHC-unrestricted immunobiology of innate-like and adaptive-like human γδ T cell subsets-Nature's CAR-T cells.	Immunological reviews	2020	33084045	10.1111/imr.12928		https://doi.org/10.1111/imr.12928			CAR_gd;immunosuppression	no_pmcid
review	Imbert C, Olive D	γδ T Cells in Tumor Microenvironment.	Advances in experimental medicine and biology	2020	33119877	10.1007/978-3-030-49270-0_5		https://doi.org/10.1007/978-3-030-49270-0_5			phosphoantigen_BTN;adoptive_expansion;Vd2_Vg9;tumor_infiltrating;mechanism_cytotox;breast;colorectal	no_pmcid
review	Bartish M, Del Rincón SV, Rudd CE et al.	Aiming for the Sweet Spot: Glyco-Immune Checkpoints and γδ T Cells in Targeted Immunotherapy.	Frontiers in immunology	2020	33133075	10.3389/fimmu.2020.564499	PMC7550643	https://pmc.ncbi.nlm.nih.gov/articles/PMC7550643/	pdfs/bartish_2020_pmid33133075.pdf		checkpoint;immunosuppression	downloaded_europepmc
review	Perez C, Gruber I, Arber C	"Off-the-Shelf Allogeneic T Cell Therapies for Cancer: Opportunities and Challenges Using Naturally Occurring ""Universal"" Donor T Cells."	Frontiers in immunology	2020	33262761	10.3389/fimmu.2020.583716	PMC7685996	https://pmc.ncbi.nlm.nih.gov/articles/PMC7685996/	pdfs/perez_2020_pmid33262761.pdf		CAR_gd;adoptive_expansion;clinical	downloaded_europepmc
review	Basar R, Daher M, Rezvani K	Next-generation cell therapies: the emerging role of CAR-NK cells.	Hematology. American Society of Hematology. Education Program	2020	33275752	10.1182/hematology.2020002547	PMC7727537	https://pmc.ncbi.nlm.nih.gov/articles/PMC7727537/	pdfs/basar_2020_pmid33275752.pdf		CAR_gd;adoptive_expansion	downloaded_europepmc
review	Han JW, Yoon SK	Tissue-Resident Lymphocytes: Implications in Immunotherapy for Hepatocellular Carcinoma.	International journal of molecular sciences	2020	33379384	10.3390/ijms22010232	PMC7796120	https://pmc.ncbi.nlm.nih.gov/articles/PMC7796120/	pdfs/han_2020_pmid33379384.pdf		checkpoint;immunosuppression;hepatocellular	downloaded_europepmc
review	Li Y, Li G, Zhang J et al.	The Dual Roles of Human γδ T Cells: Anti-Tumor or Tumor-Promoting.	Frontiers in immunology	2020	33664732	10.3389/fimmu.2020.619954	PMC7921733	https://pmc.ncbi.nlm.nih.gov/articles/PMC7921733/	pdfs/li_2020_pmid33664732.pdf		immunosuppression	downloaded_europepmc
review	Patel S, Burga RA, Powell AB et al.	Beyond CAR T Cells: Other Cell-Based Immunotherapeutic Strategies Against Cancer.	Frontiers in oncology	2019	31024832	10.3389/fonc.2019.00196	PMC6467966	https://pmc.ncbi.nlm.nih.gov/articles/PMC6467966/	pdfs/patel_2019_pmid31024832.pdf		CAR_gd	downloaded_europepmc
review	Silva-Santos B, Mensurado S, Coffelt SB	γδ T cells: pleiotropic immune effectors with therapeutic potential in cancer.	Nature reviews. Cancer	2019	31209264	10.1038/s41568-019-0153-5	PMC7614706	https://pmc.ncbi.nlm.nih.gov/articles/PMC7614706/	pdfs/silvasantos_2019_pmid31209264.pdf		tumor_infiltrating;immunosuppression;clinical	downloaded_europepmc
review	Lo Presti E, Corsale AM, Dieli F et al.	γδ cell-based immunotherapy for cancer.	Expert opinion on biological therapy	2019	31220420	10.1080/14712598.2019.1634050		https://doi.org/10.1080/14712598.2019.1634050			adoptive_expansion;tumor_infiltrating;mechanism_cytotox;clinical	no_pmcid
review	Toia F, Di Stefano AB, Meraviglia S et al.	Γδ T Cell-Based Immunotherapy in Melanoma: State of the Art.	Journal of oncology	2019	31239842	10.1155/2019/9014607	PMC6556315	https://pmc.ncbi.nlm.nih.gov/articles/PMC6556315/	pdfs/toia_2019_pmid31239842.pdf		adoptive_expansion;tumor_infiltrating;melanoma	downloaded_europepmc
review	Bertaina A, Roncarolo MG	Graft Engineering and Adoptive Immunotherapy: New Approaches to Promote Immune Tolerance After Hematopoietic Stem Cell Transplantation.	Frontiers in immunology	2019	31354695	10.3389/fimmu.2019.01342	PMC6635579	https://pmc.ncbi.nlm.nih.gov/articles/PMC6635579/	pdfs/bertaina_2019_pmid31354695.pdf		CAR_gd;adoptive_expansion;immunosuppression;leukemia	downloaded_europepmc
review	Li R, Johnson R, Yu G et al.	Preservation of cell-based immunotherapies for clinical trials.	Cytotherapy	2019	31416704	10.1016/j.jcyt.2019.07.004	PMC6746578	https://pmc.ncbi.nlm.nih.gov/articles/PMC6746578/			CAR_gd;mechanism_cytotox;immunosuppression;clinical	not_available_oa
review	Dantzler KW, de la Parte L, Jagannathan P	Emerging role of γδ T cells in vaccine-mediated protection from infectious diseases.	Clinical & translational immunology	2019	31485329	10.1002/cti2.1072	PMC6712516	https://pmc.ncbi.nlm.nih.gov/articles/PMC6712516/	pdfs/dantzler_2019_pmid31485329.pdf		adoptive_expansion;mechanism_cytotox	downloaded_europepmc
review	Rivera-Torres J, San José E	Src Tyrosine Kinase Inhibitors: New Perspectives on Their Immune, Antiviral, and Senotherapeutic Potential.	Frontiers in pharmacology	2019	31619990	10.3389/fphar.2019.01011	PMC6759511	https://pmc.ncbi.nlm.nih.gov/articles/PMC6759511/	pdfs/riveratorres_2019_pmid31619990.pdf		leukemia	downloaded_europepmc
review	Raverdeau M, Cunningham SP, Harmon C et al.	γδ T cells in cancer: a small population of lymphocytes with big implications.	Clinical & translational immunology	2019	31624593	10.1002/cti2.1080	PMC6787154	https://pmc.ncbi.nlm.nih.gov/articles/PMC6787154/	pdfs/raverdeau_2019_pmid31624593.pdf		immunosuppression	downloaded_europepmc
review	Das UN	Can Bioactive Lipids Augment Anti-cancer Action of Immunotherapy and Prevent Cytokine Storm?	Archives of medical research	2019	31677539	10.1016/j.arcmed.2019.10.004		https://doi.org/10.1016/j.arcmed.2019.10.004			tumor_infiltrating;mechanism_cytotox;immunosuppression	no_pmcid
review	Chen X, Morrissey S, Chen F et al.	Novel Insight Into the Molecular and Metabolic Mechanisms Orchestrating IL-17 Production in γδ T Cells.	Frontiers in immunology	2019	31849992	10.3389/fimmu.2019.02828	PMC6901783	https://pmc.ncbi.nlm.nih.gov/articles/PMC6901783/	pdfs/chen_2019_pmid31849992.pdf		immunosuppression	downloaded_europepmc
