category	authors	title	venue	year	pmid	doi	pmcid	url	local_pdf	fulltext_xml	topics	status
mrna_cytokine	Hu G, Ye R, Li Z et al.	A low-toxicity circular single-stranded DNA platform for safe and potent IL-12 immunotherapy against hepatocellular carcinoma	Journal of nanobiotechnology	2026	41896926	10.1186/s12951-026-04273-w		https://doi.org/10.1186/s12951-026-04273-w			mrna_cytokine;mrna_tumor_suppressor;circrna	metadata_only
mrna_cytokine	Kaskow JA, Treese J, Gaenko A et al.	A multivalent peptide-polymer conjugate material mimics STING to therapeutically activate innate immune signaling	bioRxiv : the preprint server for biology	2026	41928973	10.64898/2026.03.24.712780	PMC13042065	https://pmc.ncbi.nlm.nih.gov/articles/PMC13042065/			mrna_cytokine;mrna_tf_reprogramming;lnp_engineering	metadata_only
mrna_cytokine	Lee YS, Lee J, Lee Y et al.	A novel mRNA-based multi-cytokine strategy to reprogram the peritoneal tumor microenvironment in ovarian cancer	Journal of nanobiotechnology	2026	42116169	10.1186/s12951-026-04543-7		https://doi.org/10.1186/s12951-026-04543-7			mrna_cytokine;mrna_tf_reprogramming	metadata_only
mrna_cytokine	Luo PK, Chang WA, Peng SY et al.	"Endogenous macrophages as ""Trojan horses"" for targeted oral delivery of mRNA-encoded cytokines in tumor microenvironment immunotherapy"	Biomaterials	2026	40803233	10.1016/j.biomaterials.2025.123620		https://doi.org/10.1016/j.biomaterials.2025.123620			mrna_cytokine;mrna_tf_reprogramming	metadata_only
mrna_cytokine	Marschhofer M, Chen S, Molbay M et al.	Optimized lipid nanoparticles for pulmonary delivery of CRISPR/Cas9 targeting KRAS G12S in lung cancer	Journal of controlled release : official journal of the Controlled Release Society	2026	41506374	10.1016/j.jconrel.2026.114607		https://doi.org/10.1016/j.jconrel.2026.114607			mrna_cytokine;gene_editing;lnp_engineering	metadata_only
mrna_cytokine	Niu D, Zhang S, Ma X et al.	Intratumoral Administration of Engineered circRNAs Encoding Cytosine Deaminase-Uracil Phosphoribosyltransferase and IL-15 Elicits Superior Antitumor Efficacy	Molecular cancer therapeutics	2026	41027739	10.1158/1535-7163.MCT-25-0356		https://doi.org/10.1158/1535-7163.MCT-25-0356			mrna_cytokine;circrna;suicide_enzyme_toxin	metadata_only
mrna_cytokine	Shi Q, Gong N, Wang J et al.	Prodrug-tethered lipid nanoparticles for synergistic messenger RNA cancer immunotherapy	Nature nanotechnology	2026	41851499	10.1038/s41565-025-02102-z		https://doi.org/10.1038/s41565-025-02102-z			mrna_cytokine;suicide_enzyme_toxin;lnp_engineering	metadata_only
mrna_cytokine	Sweis RF, Long GV, Daud A et al.	Lipid Nanoparticle-encapsulated mRNA-2752 Encoding Human OX40L, IL-23, and IL-36γ Plus Durvalumab Induces an Immunostimulatory Effect Within the Tumor Microenvironment in Patients with Advanced Solid Tumors	Clinical cancer research : an official journal of the American Association for Cancer Research	2026	42149124	10.1158/1078-0432.CCR-25-4643		https://doi.org/10.1158/1078-0432.CCR-25-4643			mrna_cytokine;clinical	metadata_only
mrna_cytokine	Tian Z, Wang X, Chatterjee S et al.	'Tripod-like' lung-targeting (LuT) lipids for highly efficient and selective LNPs for gene delivery and editing	Nature biomedical engineering	2026	41845088	10.1038/s41551-026-01615-9		https://doi.org/10.1038/s41551-026-01615-9			mrna_cytokine;gene_editing;lnp_engineering	metadata_only
mrna_cytokine	Wang Y, Chen G, Wang Y et al.	Peptide modified lipid nanoparticles Co-Delivering IL-12 mRNA and PD-L1 siRNA for glioblastoma immunotherapy	International journal of pharmaceutics	2026	42055150	10.1016/j.ijpharm.2026.126917		https://doi.org/10.1016/j.ijpharm.2026.126917			mrna_cytokine	metadata_only
mrna_cytokine	Chen Z, Ren A, Li Y et al.	mRNA-laden lipid nanoparticle-enabled humanized CD19 CAR-T-cell engineering for the eradication of leukaemic cells	British journal of haematology	2025	39761676	10.1111/bjh.19988	PMC11829146	https://pmc.ncbi.nlm.nih.gov/articles/PMC11829146/		fulltext/chen_2025_pmid39761676.xml	mrna_cytokine	fulltext_xml
mrna_cytokine	Deng Z, Tian Y, Wang J et al.	Enhanced Antitumor Immunity Through T Cell Activation with Optimized Tandem Double-OX40L mRNAs	International journal of nanomedicine	2025	40125432	10.2147/IJN.S479434	PMC11930255	https://pmc.ncbi.nlm.nih.gov/articles/PMC11930255/	pdfs/deng_2025_pmid40125432.pdf	fulltext/deng_2025_pmid40125432.xml	mrna_cytokine;lnp_engineering	downloaded
mrna_cytokine	Fick K, Kerns N, Zhao Y et al.	Lipid nanoparticle-delivered IFNα2 activates Cxcl9 to increase T cell tumor recruitment to suppress lung metastasis	Journal for immunotherapy of cancer	2025	40750105	10.1136/jitc-2024-011415	PMC12314986	https://pmc.ncbi.nlm.nih.gov/articles/PMC12314986/		fulltext/fick_2025_pmid40750105.xml	mrna_cytokine;lnp_engineering	fulltext_xml
mrna_cytokine	Jiang T, Jing S, Li H et al.	Localized Delivery of the mRNAs Encoding CD47 Inhibitor and Interleukins 12, 15, and 21 Elicits Robust Antitumor Immunity	Advanced science (Weinheim, Baden-Wurttemberg, Germany)	2025	40652522	10.1002/advs.202417205	PMC12499455	https://pmc.ncbi.nlm.nih.gov/articles/PMC12499455/		fulltext/jiang_2025_pmid40652522.xml	mrna_cytokine	fulltext_xml
mrna_cytokine	Lehrich BM, Delgado ER, Yasaka TM et al.	Precision targeting of β-catenin induces tumor reprogramming and immunity in hepatocellular cancers	Nature communications	2025	40442146	10.1038/s41467-025-60457-2	PMC12122713	https://pmc.ncbi.nlm.nih.gov/articles/PMC12122713/	pdfs/lehrich_2025_pmid40442146.pdf	fulltext/lehrich_2025_pmid40442146.xml	mrna_cytokine;mrna_tf_reprogramming;clinical	downloaded
mrna_cytokine	Li H, Lu J, Tan S et al.	In Situ Delivery of Gasdermin E mRNA Promotes Antitumor Immunity via Creatine-Elicited Type I Interferon Signaling in Monocytes	Cancer immunology research	2025	40168141	10.1158/2326-6066.CIR-24-0834		https://doi.org/10.1158/2326-6066.CIR-24-0834			mrna_cytokine;suicide_enzyme_toxin;mrna_tf_reprogramming	metadata_only
mrna_cytokine	Li Y, Gan J, Lei J et al.	Catalytic Hybrid Lipid Nanoparticles Potentiate Circle RNA-Based Cytokine Immunotherapy	ACS nano	2025	39977421	10.1021/acsnano.4c14517		https://doi.org/10.1021/acsnano.4c14517			mrna_cytokine;circrna	metadata_only
